step,Silhouette Score,silhouette_clsuter_1,std_year_cluster_1,silhouette_by_std_year_cluster_1,silhouette_clsuter_2,std_year_cluster_2,silhouette_by_std_year_cluster_2,silhouette_clsuter_3,std_year_cluster_3,silhouette_by_std_year_cluster_3,silhouette_clsuter_4,std_year_cluster_4,silhouette_by_std_year_cluster_4,silhouette_clsuter_5,std_year_cluster_5,silhouette_by_std_year_cluster_5,silhouette_clsuter_6,std_year_cluster_6,silhouette_by_std_year_cluster_6,silhouette_clsuter_7,std_year_cluster_7,silhouette_by_std_year_cluster_7,silhouette_clsuter_8,std_year_cluster_8,silhouette_by_std_year_cluster_8,silhouette_clsuter_9,std_year_cluster_9,silhouette_by_std_year_cluster_9,silhouette_clsuter_10,std_year_cluster_10,silhouette_by_std_year_cluster_10,silhouette_clsuter_11,std_year_cluster_11,silhouette_by_std_year_cluster_11,silhouette_clsuter_12,std_year_cluster_12,silhouette_by_std_year_cluster_12,silhouette_clsuter_13,std_year_cluster_13,silhouette_by_std_year_cluster_13,silhouette_clsuter_14,std_year_cluster_14,silhouette_by_std_year_cluster_14,std_tfidf,avg_std,avg_std_year,avg_silhouette_by_std_year
14.61,-0.032290917,-0.023639213,0.0,-inf,-0.040415537,0.0,-inf,-0.025580298,0.0,-inf,-0.026781294,0.0,-inf,-0.04876976,0.0,-inf,-0.0420825,0.0,-inf,-0.04365521,0.0,-inf,-0.02312127,0.0,-inf,-0.019715935,0.0,-inf,-0.029036963,0.0,-inf,-0.02388866,0.0,-inf,-0.015496878,0.0,-inf,-0.034666725,0.0,-inf,-0.02013001,0.0,-inf,1.797767,0.009942087,0.0,-inf
14.71,-0.032290917,-0.023639213,0.0,-inf,-0.040415537,0.0,-inf,-0.025580298,0.0,-inf,-0.026781294,0.0,-inf,-0.04876976,0.0,-inf,-0.0420825,0.0,-inf,-0.04365521,0.0,-inf,-0.019715935,0.0,-inf,-0.02312127,0.0,-inf,-0.029036963,0.0,-inf,-0.02388866,0.0,-inf,-0.015496878,0.0,-inf,-0.034666725,0.0,-inf,-0.02013001,0.0,-inf,1.797767,0.009942087,0.0,-inf
14.81,-0.032290917,-0.023639213,0.0,-inf,-0.040415537,0.0,-inf,-0.025580298,0.0,-inf,-0.026781294,0.0,-inf,-0.04876976,0.0,-inf,-0.0420825,0.0,-inf,-0.04365521,0.0,-inf,-0.019715935,0.0,-inf,-0.02312127,0.0,-inf,-0.029036963,0.0,-inf,-0.02388866,0.0,-inf,-0.015496878,0.0,-inf,-0.034666725,0.0,-inf,-0.02013001,0.0,-inf,1.797767,0.009942087,0.0,-inf
14.91,-0.032290917,-0.023639213,0.0,-inf,-0.040415537,0.0,-inf,-0.025580298,0.0,-inf,-0.026781294,0.0,-inf,-0.04876976,0.0,-inf,-0.0420825,0.0,-inf,-0.04365521,0.0,-inf,-0.019715935,0.0,-inf,-0.02312127,0.0,-inf,-0.029036963,0.0,-inf,-0.02388866,0.0,-inf,-0.015496878,0.0,-inf,-0.034666725,0.0,-inf,-0.02013001,0.0,-inf,1.797767,0.009942087,0.0,-inf
15.01,-0.032290917,-0.023639213,0.0,-inf,-0.040415537,0.0,-inf,-0.025580298,0.0,-inf,-0.026781294,0.0,-inf,-0.04876976,0.0,-inf,-0.0420825,0.0,-inf,-0.04365521,0.0,-inf,-0.02312127,0.0,-inf,-0.019715935,0.0,-inf,-0.029036963,0.0,-inf,-0.02388866,0.0,-inf,-0.015496878,0.0,-inf,-0.034666725,0.0,-inf,-0.02013001,0.0,-inf,1.797767,0.009942087,0.0,-inf
15.11,-0.032290917,-0.023639213,0.0,-inf,-0.040415537,0.0,-inf,-0.025580298,0.0,-inf,-0.026781294,0.0,-inf,-0.04876976,0.0,-inf,-0.0420825,0.0,-inf,-0.04365521,0.0,-inf,-0.02312127,0.0,-inf,-0.019715935,0.0,-inf,-0.029036963,0.0,-inf,-0.02388866,0.0,-inf,-0.015496878,0.0,-inf,-0.034666725,0.0,-inf,-0.02013001,0.0,-inf,1.797767,0.009942087,0.0,-inf
15.21,-0.032290917,-0.023639213,0.0,-inf,-0.040415537,0.0,-inf,-0.025580298,0.0,-inf,-0.026781294,0.0,-inf,-0.04876976,0.0,-inf,-0.0420825,0.0,-inf,-0.04365521,0.0,-inf,-0.02312127,0.0,-inf,-0.019715935,0.0,-inf,-0.029036963,0.0,-inf,-0.02388866,0.0,-inf,-0.015496878,0.0,-inf,-0.034666725,0.0,-inf,-0.02013001,0.0,-inf,1.797767,0.009942087,0.0,-inf
15.31,-0.032290917,-0.023639213,0.0,-inf,-0.040415537,0.0,-inf,-0.025580298,0.0,-inf,-0.026781294,0.0,-inf,-0.04876976,0.0,-inf,-0.0420825,0.0,-inf,-0.04365521,0.0,-inf,-0.02312127,0.0,-inf,-0.019715935,0.0,-inf,-0.029036963,0.0,-inf,-0.02388866,0.0,-inf,-0.015496878,0.0,-inf,-0.034666725,0.0,-inf,-0.02013001,0.0,-inf,1.797767,0.009942087,0.0,-inf
15.41,-0.032290917,-0.023639213,0.0,-inf,-0.040415537,0.0,-inf,-0.025580298,0.0,-inf,-0.026781294,0.0,-inf,-0.04876976,0.0,-inf,-0.0420825,0.0,-inf,-0.04365521,0.0,-inf,-0.02312127,0.0,-inf,-0.019715935,0.0,-inf,-0.029036963,0.0,-inf,-0.02388866,0.0,-inf,-0.015496878,0.0,-inf,-0.034666725,0.0,-inf,-0.02013001,0.0,-inf,1.797767,0.009942087,0.0,-inf
15.51,-0.032290917,-0.023639213,0.0,-inf,-0.040415537,0.0,-inf,-0.025580298,0.0,-inf,-0.026781294,0.0,-inf,-0.04876976,0.0,-inf,-0.0420825,0.0,-inf,-0.04365521,0.0,-inf,-0.02312127,0.0,-inf,-0.019715935,0.0,-inf,-0.029036963,0.0,-inf,-0.02388866,0.0,-inf,-0.015496878,0.0,-inf,-0.034666725,0.0,-inf,-0.02013001,0.0,-inf,1.797767,0.009942087,0.0,-inf
15.610000000000001,-0.032290917,-0.023639213,0.0,-inf,-0.040415537,0.0,-inf,-0.025580298,0.0,-inf,-0.026781294,0.0,-inf,-0.04876976,0.0,-inf,-0.0420825,0.0,-inf,-0.04365521,0.0,-inf,-0.019715935,0.0,-inf,-0.02312127,0.0,-inf,-0.029036963,0.0,-inf,-0.02388866,0.0,-inf,-0.015496878,0.0,-inf,-0.034666725,0.0,-inf,-0.02013001,0.0,-inf,1.797767,0.009942087,0.0,-inf
15.71,-0.032290917,-0.023639213,0.0,-inf,-0.040415537,0.0,-inf,-0.025580298,0.0,-inf,-0.026781294,0.0,-inf,-0.04876976,0.0,-inf,-0.0420825,0.0,-inf,-0.04365521,0.0,-inf,-0.019715935,0.0,-inf,-0.02312127,0.0,-inf,-0.029036963,0.0,-inf,-0.02388866,0.0,-inf,-0.015496878,0.0,-inf,-0.034666725,0.0,-inf,-0.02013001,0.0,-inf,1.797767,0.009942087,0.0,-inf
15.81,-0.032290917,-0.023639213,0.0,-inf,-0.040415537,0.0,-inf,-0.025580298,0.0,-inf,-0.026781294,0.0,-inf,-0.04876976,0.0,-inf,-0.0420825,0.0,-inf,-0.04365521,0.0,-inf,-0.019715935,0.0,-inf,-0.02312127,0.0,-inf,-0.029036963,0.0,-inf,-0.02388866,0.0,-inf,-0.015496878,0.0,-inf,-0.034666725,0.0,-inf,-0.02013001,0.0,-inf,1.797767,0.009942087,0.0,-inf
15.91,-0.032290917,-0.023639213,0.0,-inf,-0.040415537,0.0,-inf,-0.025580298,0.0,-inf,-0.026781294,0.0,-inf,-0.04876976,0.0,-inf,-0.0420825,0.0,-inf,-0.04365521,0.0,-inf,-0.019715935,0.0,-inf,-0.02312127,0.0,-inf,-0.029036963,0.0,-inf,-0.02388866,0.0,-inf,-0.015496878,0.0,-inf,-0.034666725,0.0,-inf,-0.02013001,0.0,-inf,1.797767,0.009942087,0.0,-inf
16.01,-0.032290917,-0.023639213,0.0,-inf,-0.040415537,0.0,-inf,-0.025580298,0.0,-inf,-0.026781294,0.0,-inf,-0.04876976,0.0,-inf,-0.0420825,0.0,-inf,-0.04365521,0.0,-inf,-0.019715935,0.0,-inf,-0.02312127,0.0,-inf,-0.029036963,0.0,-inf,-0.02388866,0.0,-inf,-0.015496878,0.0,-inf,-0.034666725,0.0,-inf,-0.02013001,0.0,-inf,1.797767,0.009942087,0.0,-inf
16.11,-0.032290917,-0.023639213,0.0,-inf,-0.040415537,0.0,-inf,-0.025580298,0.0,-inf,-0.026781294,0.0,-inf,-0.04876976,0.0,-inf,-0.0420825,0.0,-inf,-0.04365521,0.0,-inf,-0.019715935,0.0,-inf,-0.02312127,0.0,-inf,-0.029036963,0.0,-inf,-0.02388866,0.0,-inf,-0.015496878,0.0,-inf,-0.034666725,0.0,-inf,-0.02013001,0.0,-inf,1.797767,0.009942087,0.0,-inf
16.21,-0.032290917,-0.023639213,0.0,-inf,-0.040415537,0.0,-inf,-0.025580298,0.0,-inf,-0.026781294,0.0,-inf,-0.04876976,0.0,-inf,-0.0420825,0.0,-inf,-0.04365521,0.0,-inf,-0.019715935,0.0,-inf,-0.02312127,0.0,-inf,-0.029036963,0.0,-inf,-0.02388866,0.0,-inf,-0.015496878,0.0,-inf,-0.034666725,0.0,-inf,-0.02013001,0.0,-inf,1.797767,0.009942087,0.0,-inf
16.31,-0.032290917,-0.023639213,0.0,-inf,-0.040415537,0.0,-inf,-0.025580298,0.0,-inf,-0.026781294,0.0,-inf,-0.04876976,0.0,-inf,-0.0420825,0.0,-inf,-0.04365521,0.0,-inf,-0.019715935,0.0,-inf,-0.02312127,0.0,-inf,-0.029036963,0.0,-inf,-0.02388866,0.0,-inf,-0.015496878,0.0,-inf,-0.034666725,0.0,-inf,-0.02013001,0.0,-inf,1.797767,0.009942087,0.0,-inf
16.41,-0.032290917,-0.023639213,0.0,-inf,-0.040415537,0.0,-inf,-0.025580298,0.0,-inf,-0.026781294,0.0,-inf,-0.04876976,0.0,-inf,-0.0420825,0.0,-inf,-0.04365521,0.0,-inf,-0.019715935,0.0,-inf,-0.02312127,0.0,-inf,-0.029036963,0.0,-inf,-0.02388866,0.0,-inf,-0.015496878,0.0,-inf,-0.034666725,0.0,-inf,-0.02013001,0.0,-inf,1.797767,0.009942087,0.0,-inf
16.51,-0.032290917,-0.023639213,0.0,-inf,-0.040415537,0.0,-inf,-0.025580298,0.0,-inf,-0.026781294,0.0,-inf,-0.04876976,0.0,-inf,-0.0420825,0.0,-inf,-0.04365521,0.0,-inf,-0.019715935,0.0,-inf,-0.02312127,0.0,-inf,-0.029036963,0.0,-inf,-0.02388866,0.0,-inf,-0.015496878,0.0,-inf,-0.034666725,0.0,-inf,-0.02013001,0.0,-inf,1.797767,0.009942087,0.0,-inf
16.61,-0.032290917,-0.023639213,0.0,-inf,-0.040415537,0.0,-inf,-0.025580298,0.0,-inf,-0.026781294,0.0,-inf,-0.04876976,0.0,-inf,-0.0420825,0.0,-inf,-0.04365521,0.0,-inf,-0.019715935,0.0,-inf,-0.02312127,0.0,-inf,-0.029036963,0.0,-inf,-0.02388866,0.0,-inf,-0.015496878,0.0,-inf,-0.034666725,0.0,-inf,-0.02013001,0.0,-inf,1.797767,0.009942087,0.0,-inf
16.71,-0.032290917,-0.023639213,0.0,-inf,-0.040415537,0.0,-inf,-0.025580298,0.0,-inf,-0.026781294,0.0,-inf,-0.04876976,0.0,-inf,-0.0420825,0.0,-inf,-0.04365521,0.0,-inf,-0.019715935,0.0,-inf,-0.02312127,0.0,-inf,-0.029036963,0.0,-inf,-0.02388866,0.0,-inf,-0.015496878,0.0,-inf,-0.034666725,0.0,-inf,-0.02013001,0.0,-inf,1.797767,0.009942087,0.0,-inf
16.81,-0.032290917,-0.023639213,0.0,-inf,-0.040415537,0.0,-inf,-0.025580298,0.0,-inf,-0.026781294,0.0,-inf,-0.04876976,0.0,-inf,-0.0420825,0.0,-inf,-0.04365521,0.0,-inf,-0.019715935,0.0,-inf,-0.02312127,0.0,-inf,-0.029036963,0.0,-inf,-0.02388866,0.0,-inf,-0.015496878,0.0,-inf,-0.034666725,0.0,-inf,-0.02013001,0.0,-inf,1.797767,0.009942087,0.0,-inf
16.91,-0.032290917,-0.023639213,0.0,-inf,-0.040415537,0.0,-inf,-0.025580298,0.0,-inf,-0.026781294,0.0,-inf,-0.04876976,0.0,-inf,-0.0420825,0.0,-inf,-0.04365521,0.0,-inf,-0.019715935,0.0,-inf,-0.02312127,0.0,-inf,-0.029036963,0.0,-inf,-0.02388866,0.0,-inf,-0.015496878,0.0,-inf,-0.034666725,0.0,-inf,-0.02013001,0.0,-inf,1.797767,0.009942087,0.0,-inf
17.01,-0.032290917,-0.023639213,0.0,-inf,-0.040415537,0.0,-inf,-0.025580298,0.0,-inf,-0.026781294,0.0,-inf,-0.04876976,0.0,-inf,-0.0420825,0.0,-inf,-0.04365521,0.0,-inf,-0.019715935,0.0,-inf,-0.02312127,0.0,-inf,-0.029036963,0.0,-inf,-0.02388866,0.0,-inf,-0.015496878,0.0,-inf,-0.034666725,0.0,-inf,-0.02013001,0.0,-inf,1.797767,0.009942087,0.0,-inf
17.11,-0.032290917,-0.023639213,0.0,-inf,-0.040415537,0.0,-inf,-0.025580298,0.0,-inf,-0.026781294,0.0,-inf,-0.04876976,0.0,-inf,-0.0420825,0.0,-inf,-0.04365521,0.0,-inf,-0.019715935,0.0,-inf,-0.02312127,0.0,-inf,-0.029036963,0.0,-inf,-0.02388866,0.0,-inf,-0.015496878,0.0,-inf,-0.034666725,0.0,-inf,-0.02013001,0.0,-inf,1.797767,0.009942087,0.0,-inf
17.21,-0.032290917,-0.023639213,0.0,-inf,-0.040415537,0.0,-inf,-0.025580298,0.0,-inf,-0.026781294,0.0,-inf,-0.04876976,0.0,-inf,-0.0420825,0.0,-inf,-0.04365521,0.0,-inf,-0.019715935,0.0,-inf,-0.02312127,0.0,-inf,-0.029036963,0.0,-inf,-0.02388866,0.0,-inf,-0.015496878,0.0,-inf,-0.034666725,0.0,-inf,-0.02013001,0.0,-inf,1.797767,0.009942087,0.0,-inf
17.31,-0.032290917,-0.04365521,0.0,-inf,-0.026781294,0.0,-inf,-0.04876976,0.0,-inf,-0.025580298,0.0,-inf,-0.029036963,0.0,-inf,-0.0420825,0.0,-inf,-0.040415537,0.0,-inf,-0.02312127,0.0,-inf,-0.023639213,0.0,-inf,-0.019715935,0.0,-inf,-0.02388866,0.0,-inf,-0.02013001,0.0,-inf,-0.015496878,0.0,-inf,-0.034666725,0.0,-inf,1.797767,0.009942087,0.0,-inf
17.41,-0.032290917,-0.04365521,0.0,-inf,-0.026781294,0.0,-inf,-0.04876976,0.0,-inf,-0.025580298,0.0,-inf,-0.029036963,0.0,-inf,-0.0420825,0.0,-inf,-0.040415537,0.0,-inf,-0.02312127,0.0,-inf,-0.023639213,0.0,-inf,-0.019715935,0.0,-inf,-0.02388866,0.0,-inf,-0.02013001,0.0,-inf,-0.015496878,0.0,-inf,-0.034666725,0.0,-inf,1.797767,0.009942087,0.0,-inf
17.51,-0.032290917,-0.04365521,0.0,-inf,-0.026781294,0.0,-inf,-0.04876976,0.0,-inf,-0.025580298,0.0,-inf,-0.029036963,0.0,-inf,-0.0420825,0.0,-inf,-0.040415537,0.0,-inf,-0.02312127,0.0,-inf,-0.019715935,0.0,-inf,-0.023639213,0.0,-inf,-0.02388866,0.0,-inf,-0.02013001,0.0,-inf,-0.015496878,0.0,-inf,-0.034666725,0.0,-inf,1.797767,0.009942087,0.0,-inf
17.61,-0.032290917,-0.04365521,0.0,-inf,-0.026781294,0.0,-inf,-0.04876976,0.0,-inf,-0.025580298,0.0,-inf,-0.029036963,0.0,-inf,-0.0420825,0.0,-inf,-0.040415537,0.0,-inf,-0.02312127,0.0,-inf,-0.019715935,0.0,-inf,-0.023639213,0.0,-inf,-0.02388866,0.0,-inf,-0.02013001,0.0,-inf,-0.015496878,0.0,-inf,-0.034666725,0.0,-inf,1.797767,0.009942087,0.0,-inf
17.71,-0.032290917,-0.04365521,0.0,-inf,-0.026781294,0.0,-inf,-0.04876976,0.0,-inf,-0.025580298,0.0,-inf,-0.029036963,0.0,-inf,-0.0420825,0.0,-inf,-0.040415537,0.0,-inf,-0.02312127,0.0,-inf,-0.019715935,0.0,-inf,-0.023639213,0.0,-inf,-0.02388866,0.0,-inf,-0.02013001,0.0,-inf,-0.015496878,0.0,-inf,-0.034666725,0.0,-inf,1.797767,0.009942087,0.0,-inf
17.81,-0.032290917,-0.04365521,0.0,-inf,-0.026781294,0.0,-inf,-0.04876976,0.0,-inf,-0.025580298,0.0,-inf,-0.029036963,0.0,-inf,-0.0420825,0.0,-inf,-0.040415537,0.0,-inf,-0.02312127,0.0,-inf,-0.019715935,0.0,-inf,-0.023639213,0.0,-inf,-0.02388866,0.0,-inf,-0.02013001,0.0,-inf,-0.015496878,0.0,-inf,-0.034666725,0.0,-inf,1.797767,0.009942087,0.0,-inf
17.91,-0.032290917,-0.04365521,0.0,-inf,-0.026781294,0.0,-inf,-0.04876976,0.0,-inf,-0.025580298,0.0,-inf,-0.029036963,0.0,-inf,-0.0420825,0.0,-inf,-0.040415537,0.0,-inf,-0.02312127,0.0,-inf,-0.019715935,0.0,-inf,-0.023639213,0.0,-inf,-0.02388866,0.0,-inf,-0.02013001,0.0,-inf,-0.015496878,0.0,-inf,-0.034666725,0.0,-inf,1.797767,0.009942087,0.0,-inf
18.01,-0.032290917,-0.04365521,0.0,-inf,-0.026781294,0.0,-inf,-0.04876976,0.0,-inf,-0.025580298,0.0,-inf,-0.029036963,0.0,-inf,-0.0420825,0.0,-inf,-0.040415537,0.0,-inf,-0.02312127,0.0,-inf,-0.019715935,0.0,-inf,-0.023639213,0.0,-inf,-0.02388866,0.0,-inf,-0.02013001,0.0,-inf,-0.015496878,0.0,-inf,-0.034666725,0.0,-inf,1.797767,0.009942087,0.0,-inf
18.11,-0.032290917,-0.04365521,0.0,-inf,-0.026781294,0.0,-inf,-0.04876976,0.0,-inf,-0.025580298,0.0,-inf,-0.029036963,0.0,-inf,-0.0420825,0.0,-inf,-0.040415537,0.0,-inf,-0.02312127,0.0,-inf,-0.019715935,0.0,-inf,-0.023639213,0.0,-inf,-0.02388866,0.0,-inf,-0.02013001,0.0,-inf,-0.015496878,0.0,-inf,-0.034666725,0.0,-inf,1.797767,0.009942087,0.0,-inf
18.21,-0.032290917,-0.04365521,0.0,-inf,-0.026781294,0.0,-inf,-0.04876976,0.0,-inf,-0.025580298,0.0,-inf,-0.029036963,0.0,-inf,-0.0420825,0.0,-inf,-0.040415537,0.0,-inf,-0.02312127,0.0,-inf,-0.019715935,0.0,-inf,-0.023639213,0.0,-inf,-0.02388866,0.0,-inf,-0.02013001,0.0,-inf,-0.015496878,0.0,-inf,-0.034666725,0.0,-inf,1.797767,0.009942087,0.0,-inf
18.31,-0.032290917,-0.04365521,0.0,-inf,-0.026781294,0.0,-inf,-0.04876976,0.0,-inf,-0.025580298,0.0,-inf,-0.029036963,0.0,-inf,-0.0420825,0.0,-inf,-0.040415537,0.0,-inf,-0.02312127,0.0,-inf,-0.019715935,0.0,-inf,-0.023639213,0.0,-inf,-0.02388866,0.0,-inf,-0.02013001,0.0,-inf,-0.015496878,0.0,-inf,-0.034666725,0.0,-inf,1.797767,0.009942087,0.0,-inf
18.41,-0.032290917,-0.04365521,0.0,-inf,-0.026781294,0.0,-inf,-0.04876976,0.0,-inf,-0.025580298,0.0,-inf,-0.029036963,0.0,-inf,-0.0420825,0.0,-inf,-0.040415537,0.0,-inf,-0.02312127,0.0,-inf,-0.019715935,0.0,-inf,-0.023639213,0.0,-inf,-0.02388866,0.0,-inf,-0.02013001,0.0,-inf,-0.015496878,0.0,-inf,-0.034666725,0.0,-inf,1.797767,0.009942087,0.0,-inf
18.51,-0.032290917,-0.04365521,0.0,-inf,-0.026781294,0.0,-inf,-0.04876976,0.0,-inf,-0.025580298,0.0,-inf,-0.029036963,0.0,-inf,-0.0420825,0.0,-inf,-0.040415537,0.0,-inf,-0.02312127,0.0,-inf,-0.019715935,0.0,-inf,-0.023639213,0.0,-inf,-0.02388866,0.0,-inf,-0.02013001,0.0,-inf,-0.015496878,0.0,-inf,-0.034666725,0.0,-inf,1.797767,0.009942087,0.0,-inf
18.61,-0.032290917,-0.04365521,0.0,-inf,-0.026781294,0.0,-inf,-0.04876976,0.0,-inf,-0.025580298,0.0,-inf,-0.029036963,0.0,-inf,-0.0420825,0.0,-inf,-0.040415537,0.0,-inf,-0.02312127,0.0,-inf,-0.019715935,0.0,-inf,-0.023639213,0.0,-inf,-0.02388866,0.0,-inf,-0.02013001,0.0,-inf,-0.015496878,0.0,-inf,-0.034666725,0.0,-inf,1.797767,0.009942087,0.0,-inf
18.71,-0.032290917,-0.04365521,0.0,-inf,-0.026781294,0.0,-inf,-0.04876976,0.0,-inf,-0.025580298,0.0,-inf,-0.029036963,0.0,-inf,-0.0420825,0.0,-inf,-0.040415537,0.0,-inf,-0.02312127,0.0,-inf,-0.019715935,0.0,-inf,-0.023639213,0.0,-inf,-0.02388866,0.0,-inf,-0.02013001,0.0,-inf,-0.015496878,0.0,-inf,-0.034666725,0.0,-inf,1.797767,0.009942087,0.0,-inf
18.81,-0.032290917,-0.04365521,0.0,-inf,-0.026781294,0.0,-inf,-0.04876976,0.0,-inf,-0.025580298,0.0,-inf,-0.029036963,0.0,-inf,-0.0420825,0.0,-inf,-0.040415537,0.0,-inf,-0.02312127,0.0,-inf,-0.019715935,0.0,-inf,-0.023639213,0.0,-inf,-0.02388866,0.0,-inf,-0.02013001,0.0,-inf,-0.015496878,0.0,-inf,-0.034666725,0.0,-inf,1.797767,0.009942087,0.0,-inf
18.91,-0.032290917,-0.04365521,0.0,-inf,-0.026781294,0.0,-inf,-0.04876976,0.0,-inf,-0.025580298,0.0,-inf,-0.029036963,0.0,-inf,-0.0420825,0.0,-inf,-0.040415537,0.0,-inf,-0.02312127,0.0,-inf,-0.019715935,0.0,-inf,-0.023639213,0.0,-inf,-0.02388866,0.0,-inf,-0.02013001,0.0,-inf,-0.015496878,0.0,-inf,-0.034666725,0.0,-inf,1.797767,0.009942087,0.0,-inf
19.01,-0.032290917,-0.04365521,0.0,-inf,-0.026781294,0.0,-inf,-0.04876976,0.0,-inf,-0.025580298,0.0,-inf,-0.029036963,0.0,-inf,-0.0420825,0.0,-inf,-0.040415537,0.0,-inf,-0.02312127,0.0,-inf,-0.023639213,0.0,-inf,-0.019715935,0.0,-inf,-0.02388866,0.0,-inf,-0.02013001,0.0,-inf,-0.015496878,0.0,-inf,-0.034666725,0.0,-inf,1.797767,0.009942087,0.0,-inf
19.11,-0.032290917,-0.04365521,0.0,-inf,-0.026781294,0.0,-inf,-0.04876976,0.0,-inf,-0.025580298,0.0,-inf,-0.029036963,0.0,-inf,-0.0420825,0.0,-inf,-0.040415537,0.0,-inf,-0.02312127,0.0,-inf,-0.023639213,0.0,-inf,-0.019715935,0.0,-inf,-0.02388866,0.0,-inf,-0.02013001,0.0,-inf,-0.015496878,0.0,-inf,-0.034666725,0.0,-inf,1.797767,0.009942087,0.0,-inf
19.21,-0.032290917,-0.04365521,0.0,-inf,-0.026781294,0.0,-inf,-0.04876976,0.0,-inf,-0.025580298,0.0,-inf,-0.029036963,0.0,-inf,-0.0420825,0.0,-inf,-0.040415537,0.0,-inf,-0.02312127,0.0,-inf,-0.023639213,0.0,-inf,-0.019715935,0.0,-inf,-0.02388866,0.0,-inf,-0.02013001,0.0,-inf,-0.015496878,0.0,-inf,-0.034666725,0.0,-inf,1.797767,0.009942087,0.0,-inf
19.31,-0.032290917,-0.04365521,0.0,-inf,-0.026781294,0.0,-inf,-0.04876976,0.0,-inf,-0.025580298,0.0,-inf,-0.029036963,0.0,-inf,-0.0420825,0.0,-inf,-0.040415537,0.0,-inf,-0.02312127,0.0,-inf,-0.023639213,0.0,-inf,-0.019715935,0.0,-inf,-0.02388866,0.0,-inf,-0.02013001,0.0,-inf,-0.015496878,0.0,-inf,-0.034666725,0.0,-inf,1.797767,0.009942087,0.0,-inf
19.41,-0.032290917,-0.04365521,0.0,-inf,-0.026781294,0.0,-inf,-0.04876976,0.0,-inf,-0.025580298,0.0,-inf,-0.029036963,0.0,-inf,-0.0420825,0.0,-inf,-0.040415537,0.0,-inf,-0.02312127,0.0,-inf,-0.023639213,0.0,-inf,-0.019715935,0.0,-inf,-0.02388866,0.0,-inf,-0.02013001,0.0,-inf,-0.015496878,0.0,-inf,-0.034666725,0.0,-inf,1.797767,0.009942087,0.0,-inf
19.51,-0.032290917,-0.04365521,0.0,-inf,-0.026781294,0.0,-inf,-0.04876976,0.0,-inf,-0.025580298,0.0,-inf,-0.029036963,0.0,-inf,-0.0420825,0.0,-inf,-0.040415537,0.0,-inf,-0.02312127,0.0,-inf,-0.023639213,0.0,-inf,-0.019715935,0.0,-inf,-0.02388866,0.0,-inf,-0.02013001,0.0,-inf,-0.015496878,0.0,-inf,-0.034666725,0.0,-inf,1.797767,0.009942087,0.0,-inf
19.61,-0.032290917,-0.04365521,0.0,-inf,-0.026781294,0.0,-inf,-0.04876976,0.0,-inf,-0.025580298,0.0,-inf,-0.029036963,0.0,-inf,-0.0420825,0.0,-inf,-0.040415537,0.0,-inf,-0.02312127,0.0,-inf,-0.023639213,0.0,-inf,-0.019715935,0.0,-inf,-0.02388866,0.0,-inf,-0.02013001,0.0,-inf,-0.015496878,0.0,-inf,-0.034666725,0.0,-inf,1.797767,0.009942087,0.0,-inf
19.71,-0.032290917,-0.04365521,0.0,-inf,-0.026781294,0.0,-inf,-0.04876976,0.0,-inf,-0.025580298,0.0,-inf,-0.029036963,0.0,-inf,-0.0420825,0.0,-inf,-0.040415537,0.0,-inf,-0.02312127,0.0,-inf,-0.023639213,0.0,-inf,-0.019715935,0.0,-inf,-0.02388866,0.0,-inf,-0.02013001,0.0,-inf,-0.015496878,0.0,-inf,-0.034666725,0.0,-inf,1.797767,0.009942087,0.0,-inf
19.81,-0.032290917,-0.04365521,0.0,-inf,-0.026781294,0.0,-inf,-0.04876976,0.0,-inf,-0.025580298,0.0,-inf,-0.029036963,0.0,-inf,-0.0420825,0.0,-inf,-0.040415537,0.0,-inf,-0.02312127,0.0,-inf,-0.023639213,0.0,-inf,-0.019715935,0.0,-inf,-0.02388866,0.0,-inf,-0.02013001,0.0,-inf,-0.015496878,0.0,-inf,-0.034666725,0.0,-inf,1.797767,0.009942087,0.0,-inf
19.91,-0.032290917,-0.04365521,0.0,-inf,-0.026781294,0.0,-inf,-0.04876976,0.0,-inf,-0.025580298,0.0,-inf,-0.029036963,0.0,-inf,-0.0420825,0.0,-inf,-0.040415537,0.0,-inf,-0.02312127,0.0,-inf,-0.023639213,0.0,-inf,-0.019715935,0.0,-inf,-0.02388866,0.0,-inf,-0.02013001,0.0,-inf,-0.015496878,0.0,-inf,-0.034666725,0.0,-inf,1.797767,0.009942087,0.0,-inf
